DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	ProductionType	ActualGenerationOutput	ActualConsumption	UpdateTime
2022-01-02 09:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Biomass	79.0		02/01/2022 17:02
2022-01-02 10:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Biomass	79.0		02/01/2022 17:02
2022-01-02 11:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Biomass	79.0		02/01/2022 17:02
2022-01-02 12:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Biomass	78.0		02/01/2022 17:02
2022-01-02 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Biomass	78.0		02/01/2022 17:02
2022-01-02 14:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Biomass	78.0		02/01/2022 17:02
2022-01-02 15:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Biomass	78.0		02/01/2022 21:51
2022-01-02 00:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	10.0		02/01/2022 08:48
2022-01-02 01:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	10.0		02/01/2022 08:48
2022-01-02 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	10.0		02/01/2022 08:48
2022-01-02 03:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	10.0		02/01/2022 08:48
2022-01-02 04:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	9.9		02/01/2022 08:48
2022-01-02 05:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	10.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	10.0		02/01/2022 08:48
2022-01-02 07:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	10.0		02/01/2022 17:02
2022-01-02 08:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	10.0		02/01/2022 17:02
2022-01-02 09:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	9.9		02/01/2022 17:02
2022-01-02 10:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	9.8		02/01/2022 17:02
2022-01-02 11:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	9.8		02/01/2022 17:02
2022-01-02 12:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	9.6		02/01/2022 17:02
2022-01-02 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	9.5		02/01/2022 17:02
2022-01-02 14:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	9.5		02/01/2022 17:02
2022-01-02 15:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Geothermal	9.5		02/01/2022 21:51
2022-01-01 23:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	857.2		02/01/2022 08:48
2022-01-02 00:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	853.1		02/01/2022 08:48
2022-01-02 01:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	859.7		02/01/2022 08:48
2022-01-02 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	848.5		02/01/2022 08:48
2022-01-02 03:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	849.3		02/01/2022 08:48
2022-01-02 04:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	869.9		02/01/2022 08:48
2022-01-02 05:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	881.1		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	902.9		02/01/2022 08:48
2022-01-02 07:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	901.4		02/01/2022 17:02
2022-01-02 08:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	919.9		02/01/2022 17:02
2022-01-02 09:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	901.5		02/01/2022 17:02
2022-01-02 10:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	880.5		02/01/2022 17:02
2022-01-02 11:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	877.0		02/01/2022 17:02
2022-01-02 12:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	867.0		02/01/2022 17:02
2022-01-02 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	871.7		02/01/2022 17:02
2022-01-02 14:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	875.2		02/01/2022 17:02
2022-01-02 15:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Water Reservoir	924.3		02/01/2022 21:51
2022-01-01 23:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.7		02/01/2022 08:48
2022-01-02 00:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.9		02/01/2022 08:48
2022-01-02 01:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.7		02/01/2022 08:48
2022-01-02 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	143.1		02/01/2022 08:48
2022-01-02 03:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.6		02/01/2022 08:48
2022-01-02 04:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	143.1		02/01/2022 08:48
2022-01-02 05:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.7		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.9		02/01/2022 08:48
2022-01-02 07:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.7		02/01/2022 17:02
2022-01-02 08:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.9		02/01/2022 17:02
2022-01-02 09:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.7		02/01/2022 17:02
2022-01-02 10:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	143.1		02/01/2022 17:02
2022-01-02 11:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.9		02/01/2022 17:02
2022-01-02 12:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.6		02/01/2022 17:02
2022-01-02 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.6		02/01/2022 17:02
2022-01-02 14:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.9		02/01/2022 17:02
2022-01-02 15:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Hard coal	142.7		02/01/2022 21:51
2022-01-01 23:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 08:48
2022-01-02 00:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 08:48
2022-01-02 01:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 08:48
2022-01-02 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 08:48
2022-01-02 03:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 08:48
2022-01-02 04:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 08:48
2022-01-02 05:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 08:48
2022-01-02 07:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 17:02
2022-01-02 08:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 17:02
2022-01-02 09:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 17:02
2022-01-02 10:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 17:02
2022-01-02 11:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 17:02
2022-01-02 12:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 17:02
2022-01-02 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 17:02
2022-01-02 14:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 17:02
2022-01-02 15:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Waste	4.0		02/01/2022 21:51
2022-01-01 23:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	231.6		02/01/2022 08:48
2022-01-02 00:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	231.9		02/01/2022 08:48
2022-01-02 01:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	231.9		02/01/2022 08:48
2022-01-02 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	233.4		02/01/2022 08:48
2022-01-02 03:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	231.4		02/01/2022 08:48
2022-01-02 04:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	230.8		02/01/2022 08:48
2022-01-02 05:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	230.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	229.3		02/01/2022 08:48
2022-01-02 07:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	230.2		02/01/2022 17:02
2022-01-02 08:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	231.0		02/01/2022 17:02
2022-01-02 09:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	230.4		02/01/2022 17:02
2022-01-02 10:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	229.3		02/01/2022 17:02
2022-01-02 11:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	228.0		02/01/2022 17:02
2022-01-02 12:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	226.2		02/01/2022 17:02
2022-01-02 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	226.3		02/01/2022 17:02
2022-01-02 14:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	225.9		02/01/2022 17:02
2022-01-02 15:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Fossil Gas	226.6		02/01/2022 21:51
2022-01-01 23:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	42.0		02/01/2022 08:48
2022-01-02 00:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	42.0		02/01/2022 08:48
2022-01-02 01:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	42.0		02/01/2022 08:48
2022-01-02 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	42.0		02/01/2022 08:48
2022-01-02 03:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	42.0		02/01/2022 08:48
2022-01-02 04:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	42.0		02/01/2022 08:48
2022-01-02 05:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	42.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	43.0		02/01/2022 08:48
2022-01-02 07:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	44.0		02/01/2022 17:02
2022-01-02 08:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	44.0		02/01/2022 17:02
2022-01-02 09:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	44.0		02/01/2022 17:02
2022-01-02 10:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	44.0		02/01/2022 17:02
2022-01-02 11:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	44.0		02/01/2022 17:02
2022-01-02 12:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	44.0		02/01/2022 17:02
2022-01-02 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	44.0		02/01/2022 17:02
2022-01-02 14:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	44.0		02/01/2022 17:02
2022-01-02 15:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Other renewable	44.0		02/01/2022 21:51
2022-01-01 23:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	125.8		02/01/2022 08:48
2022-01-02 00:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	124.8		02/01/2022 08:48
2022-01-02 01:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	124.9		02/01/2022 08:48
2022-01-02 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	124.6		02/01/2022 08:48
2022-01-02 03:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	124.8		02/01/2022 08:48
2022-01-02 04:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	124.5		02/01/2022 08:48
2022-01-02 05:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	126.5		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	147.4		02/01/2022 08:48
2022-01-02 07:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	170.8		02/01/2022 17:02
2022-01-02 08:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	173.9		02/01/2022 17:02
2022-01-02 09:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	173.5		02/01/2022 17:02
2022-01-02 10:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	170.5		02/01/2022 17:02
2022-01-02 11:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	170.8		02/01/2022 17:02
2022-01-02 12:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	170.3		02/01/2022 17:02
2022-01-02 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	167.9		02/01/2022 17:02
2022-01-02 14:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	166.6		02/01/2022 17:02
2022-01-02 15:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Run-of-river and poundage	166.8		02/01/2022 21:51
2022-01-01 23:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	0.2	9.3	02/01/2022 08:48
2022-01-02 00:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	0.0	132.5	02/01/2022 08:48
2022-01-02 01:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	0.0	229.3	02/01/2022 08:48
2022-01-02 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	0.0	247.7	02/01/2022 08:48
2022-01-02 03:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	0.0	247.7	02/01/2022 08:48
2022-01-02 04:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	0.0	245.8	02/01/2022 08:48
2022-01-02 05:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	0.0	105.6	02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	0.0	9.4	02/01/2022 08:48
2022-01-02 07:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	1.1	7.9	02/01/2022 17:02
2022-01-02 08:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	197.8	2.9	02/01/2022 17:02
2022-01-02 09:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	256.3	2.9	02/01/2022 17:02
2022-01-02 10:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	258.8	2.9	02/01/2022 17:02
2022-01-02 11:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	258.9	2.9	02/01/2022 17:02
2022-01-02 12:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	258.9	2.9	02/01/2022 17:02
2022-01-02 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	210.9	2.9	02/01/2022 17:02
2022-01-02 14:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	201.0	2.7	02/01/2022 17:02
2022-01-02 15:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	Hydro Pumped Storage	224.4	3.0	02/01/2022 21:51
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Solar	0.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Fossil Gas	2762.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Fossil Hard coal	28.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Wind Onshore	8643.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Hydro Pumped Storage		3478.0	02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Hydro Run-of-river and poundage	5394.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Biomass	361.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Waste	235.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Fossil Oil	214.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Nuclear	35977.0		02/01/2022 08:48
2022-01-02 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Hydro Water Reservoir	415.0		02/01/2022 08:48
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Solar	0.0	0.0	02/01/2022 08:49
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Wind Onshore	724.0	0.0	02/01/2022 08:49
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Oil	0.0	0.0	02/01/2022 08:49
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Gas	90.0	0.0	04/01/2022 11:10
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Water Reservoir	58.4	0.0	04/01/2022 11:12
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Biomass	140.0	0.0	02/01/2022 08:49
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Run-of-river and poundage	3661.2	0.0	04/01/2022 11:12
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Pumped Storage	0.0	934.0	03/01/2022 14:21
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Hard coal	0.0	0.0	02/01/2022 08:49
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other renewable	0.0	0.0	02/01/2022 08:49
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Waste	100.0	0.0	02/01/2022 08:49
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Geothermal	0.07	0.0	02/01/2022 08:49
2022-01-02 06:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other	22.0	0.0	02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	127.75		07/02/2022 09:36
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	89.81		03/01/2022 08:22
2022-01-02 07:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	860.0		02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1313.0		02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	854.0		02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	1417.0		02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	47.0		02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	126.0		02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	60.0		02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	297.0		02/01/2022 08:49
2022-01-02 07:00:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Fossil Oil	381.35		02/01/2022 08:49
2022-01-02 07:00:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Wind Onshore	0.99		02/01/2022 08:49
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	16.53		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	165.79		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1950.35		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.72		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	78.55		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	8.35		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.47		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	128.9		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.69		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	473.78		02/01/2022 08:50
2022-01-02 07:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil		0.18	02/01/2022 08:50
2022-01-02 06:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	Biomass	0.0		02/01/2022 08:50
2022-01-02 06:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	Hydro Water Reservoir	8507.04		02/01/2022 08:50
2022-01-02 06:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	Other	0.0		02/01/2022 08:50
2022-01-02 06:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	Fossil Gas	84.7		02/01/2022 08:50
2022-01-02 06:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Biomass	4200.01		02/01/2022 08:50
2022-01-02 06:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Geothermal	23.46		02/01/2022 08:50
2022-01-02 06:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Oil	281.06		02/01/2022 08:50
2022-01-02 06:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Other renewable	126.08		02/01/2022 08:50
2022-01-02 06:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Run-of-river and poundage	1371.63		02/01/2022 08:50
2022-01-02 06:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Waste	848.2		02/01/2022 08:50
2022-01-02 06:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Other	355.87		02/01/2022 08:50
2022-01-02 06:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	Hydro Run-of-river and poundage	2239.99		02/01/2022 08:50
